Date,IC,IC_MA_30,IC_Sharpe_60
2024-05-07,0.03611161116111611,-0.009193319331933203,0.2791257316910412
2024-05-08,0.061506150615061504,0.0023806380638063712,0.27905336296503963
2024-05-09,0.06898289828982897,0.010535453545354524,0.27371112723982005
2024-05-10,0.1662526252625262,0.02064086408640863,0.28119306829899837
2024-05-13,0.11008700870087007,0.02975337533753374,0.2900726282454061
2024-05-14,0.11789978997899789,0.03772377237723771,0.29087556242444074
2024-05-15,0.04912091209120911,0.048246024602460226,0.2933113192098705
2024-05-16,0.01452145214521452,0.05664206420642062,0.2853847911435756
2024-05-17,-0.15557155715571555,0.05512831283128312,0.2549558176537517
2024-05-20,-0.15468346834683466,0.054738673867386727,0.22022011205136502
2024-05-21,-0.1738493849384938,0.055238323832383224,0.17800004048846518
2024-05-22,-0.07414341434143414,0.059852785278527845,0.15082347556055678
2024-05-23,-0.11815181518151815,0.06615821582158216,0.11481896997142989
2024-05-24,-0.12828082808280827,0.07236323632363235,0.0730132574821136
2024-05-28,-0.16976897689768977,0.07106070607060705,0.04136474230126011
2024-05-29,-0.10040204020402038,0.06996139613961394,0.009642477389553298
2024-05-30,-0.07383138313831382,0.06414681468146814,-0.011457431307132109
2024-05-31,-0.11353135313531351,0.05264566456645663,-0.04415055444847696
2024-06-03,0.06432643264326432,0.042649464946494645,-0.051831439696853075
2024-06-04,0.1441224122412241,0.03475227522752275,-0.05076934981541803
2024-06-05,0.05586558655865585,0.027395139513951387,-0.06566629055834454
2024-06-06,0.0932013201320132,0.021078507850785074,-0.07460126209753012
2024-06-07,0.149006900690069,0.018156215621562156,-0.06305355873611418
2024-06-10,0.11875187518751874,0.016728872887288727,-0.06572214344456954
2024-06-11,0.15601560156015598,0.014274627462746273,-0.047891518965189235
2024-06-12,0.1657965796579658,0.013866586658665865,-0.03268180785259267
2024-06-13,0.2151575157515751,0.014143014301430142,-0.007009299373381984
2024-06-14,0.19235523552355233,0.01985118511851185,0.0002700676691864093
2024-06-17,0.06631863186318632,0.02177337733773377,0.014556355404941216
2024-06-18,0.021602160216021602,0.02682628262826282,0.02558357476907704
2024-06-20,0.03249924992499249,0.026705870587058703,0.05012880478501102
2024-06-21,0.059669966996699665,0.02664466446644664,0.08514479353705334
2024-06-24,0.09747374737473745,0.02759435943594359,0.11286211619369395
2024-06-25,0.06556255625562556,0.024238023802380233,0.1337497355074056
2024-06-26,0.04261626162616261,0.021988998899889985,0.1558458080761845
2024-06-27,0.019177917791779173,0.018698269826982698,0.17109788064671969
2024-06-28,-0.14197419741974196,0.012328432843284328,0.1871146696226332
2024-07-01,-0.15437143714371432,0.006698669866986699,0.19808695500452592
2024-07-02,-0.12957695769576957,0.007565156515651566,0.19568173312473416
2024-07-03,-0.2696549654965496,0.0037327732773277333,0.17899499667865873
2024-07-05,-0.24404440444044403,0.0013929392939293934,0.17188968135197522
2024-07-08,-0.24387638763876385,-0.004264826482648265,0.1678839825260318
2024-07-09,-0.26737473747374735,-0.009238923892389238,0.17326010318438537
2024-07-10,-0.2901050105010501,-0.014633063306330631,0.17662386801878874
2024-07-11,-0.2685388538853885,-0.01792539253925392,0.1594265183959837
2024-07-12,-0.28066006600660065,-0.023933993399339933,0.1346594193113358
2024-07-15,-0.19194719471947194,-0.02787118711871187,0.1049554644060734
2024-07-16,-0.06875487548754874,-0.026378637863786376,0.07686372133113367
2024-07-17,-0.12177617761776177,-0.03258205820582058,0.030438397696913925
2024-07-18,-0.07005100510051004,-0.03972117211721172,-0.015716112886421836
2024-07-19,-0.036015601560156006,-0.04278387838783878,-0.050020727946293496
2024-07-22,-0.07771977197719772,-0.04848124812481247,-0.09179477236728963
2024-07-23,-0.16988898889888984,-0.05911111111111111,-0.13938602036297362
2024-07-24,-0.04909690969096909,-0.0647060706070607,-0.16544771970599984
2024-07-25,0.036399639963996394,-0.06869326932693268,-0.1924777688808393
2024-07-26,0.01714971497149715,-0.07364816481648165,-0.2151828208028748
2024-07-29,-0.10144614461446144,-0.0842016201620162,-0.25820062157414836
2024-07-30,0.10601860186018601,-0.08707950795079507,-0.2458947702055278
2024-07-31,-0.12312031203120309,-0.0933941394139414,-0.26125830274341594
2024-08-01,0.02143414341434143,-0.09339973997399739,-0.24350379292243074
2024-08-02,0.2919531953195319,-0.08475127512751274,-0.2033022346049442
2024-08-05,0.10961896189618961,-0.08308630863086307,-0.19678802825477576
2024-08-06,0.058409840984098405,-0.08438843884388438,-0.19817576419863225
2024-08-07,0.1833423342334233,-0.08046244624462444,-0.19562844561794066
2024-08-08,-0.2812361236123612,-0.09125752575257524,-0.23692510090980382
2024-08-09,-0.27977197719771973,-0.10122252225222521,-0.2785136796608114
2024-08-12,-0.2926012601260125,-0.10624342434243422,-0.3106566238602512
2024-08-13,-0.24007200720072006,-0.10910011001100109,-0.3347257509857059
2024-08-14,-0.16957695769576958,-0.11043344334433441,-0.33587285935364
2024-08-15,-0.2337353735373537,-0.10923612361236121,-0.34171303668591746
2024-08-16,-0.2593579357935793,-0.10974657465746573,-0.34751393515369433
2024-08-19,-0.32650465046504645,-0.11250085008500849,-0.3653460601940046
2024-08-20,-0.25166516651665166,-0.11197719771977195,-0.3751249118676194
2024-08-21,-0.1316171617161716,-0.10669426942694268,-0.3754127107046706
2024-08-22,-0.05130513051305131,-0.09945314531453145,-0.3646230959331662
2024-08-23,-0.16765676567656762,-0.09568636863686367,-0.37037046487701186
2024-08-26,-0.1203120312031203,-0.09329852985298528,-0.37475038189312226
2024-08-27,-0.14399039903990396,-0.09580638063806379,-0.37738450840790855
2024-08-28,0.11435943594359435,-0.08793519351935193,-0.3704394487949004
2024-08-29,-0.014197419741974195,-0.08607340734073406,-0.3917200054525106
2024-08-30,-0.08248424842484249,-0.0876223622362236,-0.4079676979548835
2024-09-03,0.15079507950795076,-0.080005200520052,-0.3991238395931855
2024-09-04,0.12985298529852984,-0.07001380138013799,-0.4021355465909419
2024-09-05,0.1343054305430543,-0.0639003900390039,-0.39974098048914336
2024-09-06,0.3761896189618961,-0.05257405740574057,-0.3602454434258259
2024-09-09,0.2638463846384638,-0.044350835083508344,-0.3450217129408356
2024-09-10,0.28516051605160514,-0.03146394639463946,-0.3340423806112266
2024-09-11,0.16169216921692167,-0.029608160816081606,-0.3383764472233093
2024-09-12,0.273015301530153,-0.0164036403640364,-0.31023170643167686
2024-09-13,0.2522532253225322,-0.008709670967096707,-0.28190257384625567
2024-09-16,0.34389438943894385,-0.006978297829782974,-0.2441203237420753
2024-09-17,0.16290429042904286,-0.005202120212021199,-0.2331629248376387
2024-09-18,0.15305130513051304,-0.002047404740474046,-0.22726362169682665
2024-09-19,-0.10183018301830181,-0.01155315531553155,-0.24243850581074713
2024-09-20,-0.02023402340234023,-0.00285308530853085,-0.24838279914260827
2024-09-23,-0.03264326432643264,0.005384538453845386,-0.25319444745631614
2024-09-24,-0.06592259225922592,0.012940494049404939,-0.24700127598677377
2024-09-25,-0.12916891689168916,0.016637263726372635,-0.24505721533790603
2024-09-26,-0.08542454245424543,0.01944234423442344,-0.24146974585828485
2024-09-27,-0.03209120912091209,0.02616381638163816,-0.2231896429279558
2024-09-30,-0.051713171317131705,0.033085308530853084,-0.20809022039312738
2024-10-01,-0.09231323132313231,0.04089168916891688,-0.1963341325440015
2024-10-02,-0.11965196519651963,0.045292129212921285,-0.18506134229588825
2024-10-03,-0.07853585358535851,0.04706150615061506,-0.16835512812607636
2024-10-04,-0.17606960696069604,0.042902690269026905,-0.1612175724065487
2024-10-07,-0.1751455145514551,0.04265306530653065,-0.1529845784070455
2024-10-08,-0.10009000900090007,0.04332713271327133,-0.14505885618489722
2024-10-09,-0.20745274527452742,0.041211721172117216,-0.1570919292592109
2024-10-10,-0.030843084308430843,0.03637163716371637,-0.14874852851970338
2024-10-11,0.03653165316531653,0.038062606260626054,-0.13843198616699331
2024-10-14,0.0129012901290129,0.04124212421242123,-0.13368612715206726
2024-10-15,-0.15054305430543052,0.031197519751975194,-0.14016456303924876
2024-10-16,-0.21051305130513046,0.01985198519851985,-0.14351498253979303
2024-10-17,-0.060390039003900386,0.01336213621362136,-0.14456519894669298
2024-10-18,-0.1645004500450045,-0.004660866086608658,-0.16304818806881613
2024-10-21,-0.08381638163816381,-0.016249624962496247,-0.17259862726194472
2024-10-22,-0.07428742874287429,-0.028231223122312226,-0.1701671853645026
2024-10-23,-0.08612061206120611,-0.03649164916491649,-0.18925541310324726
2024-10-24,-0.14317431743174316,-0.05036463646364637,-0.19095678454341491
2024-10-25,-0.16598859885988598,-0.0643060306030603,-0.20801881910898345
2024-10-28,0.0050885088508850875,-0.07559955995599558,-0.2425461640324011
2024-10-29,-0.0586978697869787,-0.08298629862986298,-0.26078096459641875
2024-10-30,-0.07474347434743474,-0.09057945794579457,-0.2747101683354928
2024-10-31,-0.1282208220822082,-0.09145914591459145,-0.30994637343090314
2024-11-01,-0.13094509450945094,-0.09514951495149514,-0.29920547001741726
2024-11-04,-0.13381338133813378,-0.09852185218521851,-0.2886159994360497
2024-11-05,-0.1397059705970597,-0.10098129812981296,-0.2775846085330397
2024-11-06,-0.08403240324032403,-0.09947674767476747,-0.264526060414812
2024-11-07,-0.18825082508250823,-0.1029042904290429,-0.2660424666007758
2024-11-08,-0.19827182718271827,-0.10844364436443645,-0.2634000644072276
2024-11-11,-0.22261026102610257,-0.11414021402140212,-0.2608149992620358
2024-11-12,-0.12190819081908189,-0.11512671267126712,-0.24549594085342738
2024-11-13,-0.08891689168916891,-0.11410221022102209,-0.2313420960013629
2024-11-14,-0.08001200120012002,-0.11415141514151414,-0.22620236733134907
2024-11-15,0.06759075907590759,-0.10602940294029402,-0.21205062252177587
2024-11-18,0.07587158715871586,-0.09766216621662165,-0.18534826651944336
2024-11-19,0.038895889588958885,-0.09302930293029303,-0.1677660181071519
2024-11-20,-0.010045004500450044,-0.08644904490449044,-0.153544077120686
2024-11-21,0.002148214821482148,-0.08534933493349334,-0.1674445049363245
2024-11-22,0.06687068706870687,-0.08433803380338033,-0.15769877961656037
2024-11-25,0.063018301830183,-0.08266746674667466,-0.1409737484748831
2024-11-26,0.17107710771077103,-0.07194679467946792,-0.13827400586049343
2024-11-27,0.1557275727572757,-0.05973877387738773,-0.1349040527262733
2024-11-29,0.10847884788478847,-0.05410981098109811,-0.13820811956205822
2024-12-02,0.14005400540054003,-0.04395799579957995,-0.17414622070429034
2024-12-03,0.08940894089408939,-0.03818381838183818,-0.20125129074954484
2024-12-04,0.13636963696369636,-0.03116191619161916,-0.22721093807015966
2024-12-05,0.3532913291329133,-0.016514851485148512,-0.19259185819978653
2024-12-06,0.3332613261326132,-0.0006336633663366324,-0.1820918629187873
2024-12-09,0.2635583558355835,0.013684568456845684,-0.1802480505001966
2024-12-10,0.27062706270627057,0.022535853585358534,-0.19303812942934914
2024-12-11,0.22991899189918988,0.03215641564156415,-0.18248779561925613
2024-12-12,0.19876387638763873,0.04127332733273326,-0.17561326762907717
2024-12-13,0.14505850585058505,0.05038263826382638,-0.14494754362272488
2024-12-16,0.06599459945994599,0.056947294729472936,-0.13438791503343286
2024-12-17,0.18725472547254726,0.06764956495649564,-0.10675594290723307
2024-12-18,0.3299249924992499,0.08330393039303931,-0.058482774131121164
2024-12-19,0.3171437143714371,0.09667646764676467,-0.008974402918829179
2024-12-20,0.318979897989799,0.11358415841584156,0.03317145993162363
2024-12-23,0.25897389738973897,0.12882568256825683,0.06206984105192145
2024-12-24,0.09363336333633362,0.13936713671367137,0.07675705327781836
2024-12-26,0.09770177017701769,0.14668746874687466,0.09616078836748186
2024-12-27,0.12579657965796578,0.15384458445844584,0.12136584663612228
2024-12-30,0.12255625562556254,0.16059685968596857,0.14182742816883054
2024-12-31,0.11366336633663364,0.16213261326132614,0.1731306799117719
2025-01-02,0.057521752175217516,0.1615209520952095,0.19974639279761228
2025-01-03,0.08098409840984097,0.16292389238923893,0.2197637592424125
2025-01-06,-0.14927092709270925,0.15828302830283025,0.227768549727967
2025-01-07,-0.06546654665466546,0.156029202920292,0.22366731135227597
2025-01-08,-0.14551455145514552,0.14894969496949695,0.20226850121345685
2025-01-10,-0.04987698769876987,0.1451865186518652,0.1953084307182447
2025-01-13,0.006324632463246324,0.13969476947694767,0.21398103779772817
2025-01-14,0.020618061806180615,0.13519111911191117,0.2433407002590246
2025-01-15,-0.0027002700270027003,0.1314851485148515,0.25025365077378253
2025-01-16,-0.009624962496249624,0.1264958495849585,0.2707554653868566
2025-01-17,0.06571857185718571,0.1257061706170617,0.2887353255084916
2025-01-21,0.043552355235523546,0.12261226122612262,0.30328301540352487
2025-01-22,0.03228322832283228,0.11191199119911992,0.31844894034272164
2025-01-23,0.019045904590459045,0.10143814381438143,0.34117740481651465
2025-01-24,0.045772577257725766,0.09417861786178618,0.37200135869967205
2025-01-27,0.10420642064206419,0.08863126312631261,0.3833994139821771
2025-01-28,0.17622562256225618,0.08684148414841485,0.4103116341894065
2025-01-29,0.02322232223222322,0.08099009900990099,0.42446630042598515
2025-01-30,-0.08733273327332731,0.07324372437243724,0.43164590951254633
2025-01-31,-0.040948094809480945,0.06967896789678968,0.4470864856176757
2025-02-03,0.05316531653165316,0.06520932093209321,0.4770904903744303
2025-02-04,0.020294029402940294,0.054888288828882886,0.5053341706968519
2025-02-05,-0.1117071707170717,0.04059325932593259,0.49987412608277915
2025-02-06,-0.02087008700870087,0.029264926492649265,0.5344217862461677
2025-02-07,-0.052481248124812474,0.018883088308830884,0.5683923666235213
2025-02-10,-0.028598859885988596,0.014808680868086808,0.6179732310426618
2025-02-11,0.09623762376237623,0.014759875987598758,0.6617040903266713
2025-02-12,0.04124812481248125,0.01194159415941594,0.690384968528038
2025-02-13,-0.13816981698169817,0.00325072507250725,0.673549660629407
2025-02-14,-0.15561956195619558,-0.0057253725372537236,0.6234844961967354
2025-02-18,-0.12512451245124512,-0.011813581358135813,0.5841195288978562
2025-02-19,-0.1797179717971797,-0.0205036503650365,0.5385305242713565
2025-02-20,-0.2466246624662466,-0.023748774877487742,0.4871187746540583
2025-02-21,-0.2852685268526853,-0.031075507550755072,0.43030610199706293
2025-02-24,-0.08796879687968795,-0.029157315731573152,0.408896419098372
2025-02-25,0.10179417941794178,-0.0241016101610161,0.4130277209310868
2025-02-26,-0.11667566756675667,-0.0282016201620162,0.37766622281913953
2025-02-27,-0.06877887788778878,-0.03118151815181518,0.3516785712150721
2025-02-28,-0.1735133513351335,-0.036875287528752874,0.3143009038176466
2025-03-03,-0.14604260426042603,-0.04142254225422541,0.27976484999233214
2025-03-04,-0.09288928892889288,-0.046709470947094704,0.25830982883501175
2025-03-05,-0.009408940894089408,-0.04847484748474848,0.24306860731940588
2025-03-06,-0.21839783978397836,-0.05683088308830883,0.18329376348434007
2025-03-07,-0.30855085508550856,-0.06775077507750774,0.1115740814582056
2025-03-10,0.07001500150015,-0.06694269426942692,0.09224127094504903
2025-03-11,-0.16082808280828081,-0.07577717771777177,0.04420424048443426
2025-03-12,-0.13204920492049202,-0.08605300530053005,0.002748070336214585
2025-03-13,-0.2159015901590159,-0.09402380238023803,-0.04534092189156016
2025-03-14,-0.2971017101710171,-0.10101610161016102,-0.09438557961128635
2025-03-17,-0.29134113411341134,-0.10936253625362537,-0.13138984638048556
2025-03-18,-0.2522652265226522,-0.11954355435543552,-0.17937069029960823
2025-03-19,-0.29334533453345335,-0.12999819981998198,-0.2539505350376385
2025-03-20,-0.2837203720372037,-0.13573197319731972,-0.33093327888210733
2025-03-21,-0.3196159615961596,-0.14569016901690165,-0.4166129488456163
2025-03-24,-0.2912331233123312,-0.15364856485648562,-0.4933639947817338
2025-03-25,-0.31206720672067206,-0.1630975097509751,-0.5353363438870582
2025-03-26,-0.17742574257425742,-0.1722196219621962,-0.5735668248160352
2025-03-27,0.03979597959795979,-0.17226802680268027,-0.5914803841928449
2025-03-28,0.10155415541554155,-0.16427722772277228,-0.5962905157215461
2025-03-31,0.1344974497449745,-0.1546066606660666,-0.5913819675285387
2025-04-01,-0.05130513051305131,-0.15214601460146013,-0.6099380879078725
2025-04-02,-0.08259225922592257,-0.1489084908490849,-0.6383600217911991
2025-04-03,0.22558655865586558,-0.13316811681168117,-0.5672742819176199
2025-04-04,0.23397539753975397,-0.11585998599859985,-0.5099549109521408
2025-04-07,-0.16014401440144013,-0.11826582658265826,-0.5111636830327019
2025-04-08,0.14696669666966694,-0.11676007600760076,-0.47922708522466445
2025-04-09,0.0821122112211221,-0.11013381338133812,-0.4674733661552446
2025-04-10,0.4138853885388538,-0.09404500450045003,-0.39082191306892694
2025-04-11,0.5374737473747374,-0.07034543454345436,-0.30145221512358383
2025-04-14,0.5461386138613861,-0.04727272727272728,-0.22869412396221545
2025-04-15,0.5476387638763875,-0.025921792179217924,-0.1745770615187238
2025-04-16,0.5925232523252324,-0.005857385738573869,-0.12175667576598538
2025-04-17,0.5373897389738974,0.019335533553355325,-0.07990273756756534
2025-04-21,0.4241704170417041,0.04375957595759575,-0.04967803480925048
2025-04-22,0.4613381338133813,0.0568036803680368,-0.020359913389348464
2025-04-23,0.4787398739873987,0.07812261226122612,0.004574385452354848
2025-04-24,0.3451785178517851,0.09403020302030202,0.01538613837160471
2025-04-25,0.3411581158115811,0.11259885988598858,0.035332985245284027
2025-04-28,0.23729972997299728,0.1304122412241224,0.055638165833727604
2025-04-29,0.3015901590159015,0.15017661766176615,0.07653427471012747
2025-04-30,0.2454125412541254,0.16676587658765873,0.0880388880685165
2025-05-01,0.2756435643564356,0.18573217321732172,0.1031516798414803
2025-05-02,0.19199519951995198,0.20158935893589358,0.12180425547898321
2025-05-05,0.09566156615661565,0.2154319431943194,0.12897630717813444
2025-05-06,0.024278427842784275,0.2259489948994899,0.13382635489585837
2025-05-07,-0.20722472247224719,0.2294437443744374,0.1220351779412558
2025-05-08,0.023270327032703268,0.2361336133613361,0.11761491989049096
2025-05-09,0.02125412541254125,0.2355155515551555,0.1163881957707477
2025-05-12,0.025238523852385238,0.23297169716971697,0.12683803453350861
2025-05-13,0.2605700570057005,0.23717411741174113,0.15223869627095774
2025-05-14,0.29810981098109807,0.2488212821282128,0.17753043730692014
2025-05-15,0.3057545754575457,0.26176617661766177,0.20700295523549567
2025-05-16,0.1902190219021902,0.2605872587258726,0.2357945714163588
2025-05-19,0.20506450645064503,0.2596235623562356,0.26936993007367
2025-05-20,0.14403840384038402,0.26976297629762974,0.2845806847212533
2025-05-21,0.2586258625862586,0.27348494849484944,0.29326791658739426
2025-05-22,0.1998199819981998,0.27740854085408534,0.31394046844141715
2025-05-23,0.133009300930093,0.2680460046004601,0.3274047775955345
2025-05-27,0.09076507650765077,0.25315571557155714,0.34686573641831636
2025-05-28,0.13194119411941194,0.2393491349134913,0.3669650829761107
2025-05-29,0.025406540654065404,0.2219413941394139,0.3759404836629375
2025-05-30,0.009240924092409241,0.20249864986498647,0.37730519444277827
2025-06-02,0.10179417941794178,0.18797879787978794,0.40294691716466463
2025-06-03,0.04452445244524452,0.1753239323932393,0.43531888614294145
2025-06-04,0.09023702370237023,0.16295389538953892,0.4367281994361662
2025-06-05,0.08958895889588958,0.14998219821982198,0.457870430614647
2025-06-06,0.1189198919891989,0.14244024402440245,0.4787067607735573
2025-06-09,0.004584458445844585,0.1312211221122112,0.5005553512539811
2025-06-10,0.14413441344134412,0.1281156115611561,0.5448118041819829
2025-06-11,0.278031803180318,0.1273303330333033,0.5994409988616511
2025-06-12,0.4428322832283228,0.13391099109910992,0.6566419803274275
2025-06-13,0.32604860486048604,0.13559115911591155,0.7221448365370945
2025-06-16,0.19329132913291328,0.1356343634363436,0.7852748539473697
2025-06-17,0.1478187818781878,0.13737293729372935,0.8606647110028323
2025-06-18,0.07843984398439842,0.13917831783178317,0.9313205958960045
2025-06-20,0.10113411341134111,0.14945694569456947,1.0222827820066387
2025-06-23,-0.034287428742874285,0.14753835383538352,1.0575429478980245
2025-06-24,-0.02748274827482748,0.1459137913791379,1.0446809354246238
2025-06-25,0.014317431743174316,0.14554975497549755,1.0306958229294876
2025-06-26,-0.04052805280528052,0.1355131513151315,1.0024657927119773
2025-06-27,-0.0721992199219922,0.12316951695169515,0.9980596021569597
2025-06-30,-0.07038703870387038,0.11063146314631463,1.0007176510679603
2025-07-01,0.013117311731173116,0.10472807280728073,0.975107379182552
2025-07-02,-0.01732973297329733,0.0973149314931493,0.9445012291095978
2025-07-03,-0.05212121212121212,0.09077627762776277,0.9683109793548448
2025-07-07,-0.08418841884188417,0.07934913491349134,0.9322569944283929
2025-07-08,-0.08250825082508251,0.06993819381938193,0.9054781193979361
2025-07-09,-0.07153915391539153,0.06311991199119911,0.8635957226217561
2025-07-10,-0.09964596459645964,0.05677287728772877,0.8225059115213571
2025-07-11,-0.1186078607860786,0.048421242124212414,0.7797923495059895
2025-07-14,-0.09674167416741675,0.04434963496349634,0.7425940083936177
2025-07-15,-0.10910291029102909,0.040404840484048396,0.7080011734592968
2025-07-16,-0.09608160816081608,0.033808980898089806,0.6726034924383177
2025-07-17,-0.05486948694869486,0.030495849584958493,0.6391987195322775
2025-07-18,0.02519051905190519,0.028327632763276326,0.620056225536869
2025-07-21,-0.003108310831083108,0.02523772377237724,0.5988366898332187
2025-07-22,-0.018085808580858086,0.020670867086708667,0.570564108637234
2025-07-23,0.02096609660966096,0.021216921692169214,0.5483183999421252
2025-07-24,0.053117311731173115,0.01818301830183018,0.5323353320279148
2025-07-25,0.04044404440444044,0.010263426342634264,0.5128321800673443
2025-07-28,0.02088208820882088,-0.0038015801580158015,0.4918737636369785
2025-07-29,0.054809480948094805,-0.012842884288428842,0.4745186815969258
2025-07-30,0.09374137413741374,-0.01616121612161216,0.46568940609538323
2025-07-31,0.3183798379837983,-0.010475847584758476,0.47890712396569357
2025-08-01,0.217029702970297,-0.005856185618561858,0.4980277088440128
2025-08-04,0.19884788478847884,-0.0025990599059906,0.5649380257494933
2025-08-05,0.14675067506750675,0.0034355435543554345,0.5800138934831353
2025-08-06,0.17124512451245122,0.010059805980598057,0.597474591242106
2025-08-07,0.1972517251725172,0.016157615761576156,0.6160923433549447
2025-08-08,0.27368736873687366,0.02663146314631463,0.616278959624133
2025-08-11,0.24276027602760272,0.037130113011301126,0.6156344645972537
2025-08-12,0.1973117311731173,0.046053405340534044,0.6133195092670494
2025-08-13,0.14335433543354334,0.050394639463946386,0.6098478200403368
2025-08-14,0.002676267626762676,0.05106150615061505,0.5868200061233367
2025-08-15,0.04678067806780677,0.05435823582358235,0.5753071365286906
2025-08-18,0.01428142814281428,0.057640564056405635,0.5525862778098208
2025-08-19,-0.006660666066606659,0.06016881688168817,0.5284227690670603
2025-08-20,0.16426042604260424,0.06802880288028801,0.5311092577958937
2025-08-21,0.12300030003000299,0.07545034503450344,0.5346747858503436
2025-08-22,0.16519651965196516,0.08491049104910489,0.5375312028983085
2025-08-25,0.14055805580558053,0.0928204820482048,0.5519313315996047
2025-08-26,0.08342034203420341,0.09923792379237922,0.5629298631014783
2025-08-27,0.16949294929492947,0.10809040904090408,0.5692627022860239
2025-08-28,0.1812181218121812,0.11595999599959995,0.5840004486637153
2025-08-29,0.1816261626162616,0.12117451745174515,0.5925427770081345
2025-09-02,0.21214521452145213,0.12834963496349633,0.6028539945872567
2025-09-03,0.36030003000300026,0.14096249624962495,0.6101791129066468
2025-09-04,0.2553855385538554,0.14877647764776475,0.6345408907068265
2025-09-05,0.21897389738973894,0.15430503050305028,0.6395300044851426
2025-09-08,0.155007500750075,0.15812381238123813,0.63394223387164
2025-09-09,0.0705190519051905,0.15977837783778379,0.6279923761473621
2025-09-10,0.11240324032403239,0.16169816981698168,0.6205189491879094
2025-09-11,0.10853885388538853,0.16219141914191415,0.6134892413291423
2025-09-12,0.11549954995499548,0.1554287428742874,0.6103555136082053
